OBJECTID;MUID;SEQN;SNAM;S5ID;CMPPCT;NLAYERS;HYDGRP;SOL_ZMX;ANION_EXCL;SOL_CRK;TEXTURE;SOL_Z1;SOL_BD1;SOL_AWC1;SOL_K1;SOL_CBN1;CLAY1;SILT1;SAND1;ROCK1;SOL_ALB1;USLE_K1;SOL_EC1;SOL_Z2;SOL_BD2;SOL_AWC2;SOL_K2;SOL_CBN2;CLAY2;SILT2;SAND2;ROCK2;SOL_ALB2;USLE_K2;SOL_EC2;SOL_Z3;SOL_BD3;SOL_AWC3;SOL_K3;SOL_CBN3;CLAY3;SILT3;SAND3;ROCK3;SOL_ALB3;USLE_K3;SOL_EC3;SOL_Z4;SOL_BD4;SOL_AWC4;SOL_K4;SOL_CBN4;CLAY4;SILT4;SAND4;ROCK4;SOL_ALB4;USLE_K4;SOL_EC4;SOL_Z5;SOL_BD5;SOL_AWC5;SOL_K5;SOL_CBN5;CLAY5;SILT5;SAND5;ROCK5;SOL_ALB5;USLE_K5;SOL_EC5;SOL_Z6;SOL_BD6;SOL_AWC6;SOL_K6;SOL_CBN6;CLAY6;SILT6;SAND6;ROCK6;SOL_ALB6;USLE_K6;SOL_EC6;SOL_Z7;SOL_BD7;SOL_AWC7;SOL_K7;SOL_CBN7;CLAY7;SILT7;SAND7;ROCK7;SOL_ALB7;USLE_K7;SOL_EC7;SOL_Z8;SOL_BD8;SOL_AWC8;SOL_K8;SOL_CBN8;CLAY8;SILT8;SAND8;ROCK8;SOL_ALB8;USLE_K8;SOL_EC8;SOL_Z9;SOL_BD9;SOL_AWC9;SOL_K9;SOL_CBN9;CLAY9;SILT9;SAND9;ROCK9;SOL_ALB9;USLE_K9;SOL_EC9;SOL_Z10;SOL_BD10;SOL_AWC10;SOL_K10;SOL_CBN10;CLAY10;SILT10;SAND10;ROCK10;SOL_ALB10;USLE_K10;SOL_EC10;SOL_CAL1;SOL_CAL2;SOL_CAL3;SOL_CAL4;SOL_CAL5;SOL_CAL6;SOL_CAL7;SOL_CAL8;SOL_CAL9;SOL_CAL10;SOL_PH1;SOL_PH2;SOL_PH3;SOL_PH4;SOL_PH5;SOL_PH6;SOL_PH7;SOL_PH8;SOL_PH9;SOL_PH10
3011;;;soil3011;;;8;B;85;0,5;0,5;;150;1,4672;0,1;99;1,74;15;26;59;15;0,23;0,13;0;300;1,4803;0,13;83,33;1,624;15;27;58;15;0,23;0,13;0;450;1,7154;0,11;33,33;0,406;16;27;57;15;0,23;0,13;0;600;1,7214;0,11;33,33;0,348;17;25;58;15;0,23;0,13;0;750;1,7264;0,11;33,33;0;18;24;58;15;0,23;0,13;0;900;1,7284;0,11;33,33;0;18;24;60;15;0,23;0,13;0;1050;1,869;0,11;33,33;0;18;23;59;15;0,23;0,13;0;1200;1,869;0,11;33,33;0;18;23;59;15;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3018;;;soil3018;;;8;A;89;0,5;0,5;;150;1,4608;0,1;99;1,798;15;28;57;13;0,23;0,13;0;300;1,4827;0,13;83,33;1,682;16;28;58;13;0,23;0,13;0;450;1,6977;0,11;33,33;0,29;16;28;56;14;0,23;0,13;0;600;1,7017;0,11;33,33;0,29;17;28;55;14;0,23;0,13;0;750;1,864;0,11;33,33;0,232;18;28;54;14;0,23;0,13;0;900;1,7952;0,11;33,33;0,232;18;26;56;13;0,23;0,13;0;1050;1,867;0,11;33,33;0;18;25;57;14;0,23;0,13;0;1200;1,867;0,11;33,33;0;18;25;57;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3046;;;soil3046;;;8;D;91;0,5;0,5;;150;1,4803;0,1;99;1,682;15;28;57;13;0,23;0,13;0;300;1,494;0,13;83,33;1,508;15;28;56;13;0,23;0,13;0;450;1,6977;0,11;33,33;0,522;16;28;56;14;0,23;0,13;0;600;1,7027;0,11;33,33;0,406;17;27;56;14;0,23;0,13;0;750;1,7244;0,11;33,33;0,174;18;26;56;14;0,23;0,13;0;900;1,7234;0,11;33,33;0;18;27;55;14;0,23;0,13;0;1050;1,866;0,11;33,33;0;18;26;56;14;0,23;0,13;0;1200;1,867;0,11;33,33;0;18;25;57;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3049;;;soil3049;;;8;A;95;0,5;0,5;;150;1,4737;0,1;99;1,798;15;25;60;10;0,23;0,13;0;300;1,4803;0,13;83,33;1,624;15;25;60;11;0,23;0,13;0;450;1,7037;0,11;33,33;0,348;17;26;57;11;0,23;0,13;0;600;1,7097;0,11;33,33;0,29;19;29;53;11;0,23;0,13;0;750;1,7087;0,11;33,33;0,29;19;29;52;11;0,23;0,13;0;900;1,7264;0,11;33,33;0,232;19;28;53;11;0,23;0,13;0;1050;1,868;0,11;33,33;0;19;28;53;11;0,23;0,13;0;1200;1,868;0,11;33,33;0;19;26;53;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3054;;;soil3054;;;8;B;90;0,5;0,5;;150;1,4672;0,1;99;3,248;15;30;53;7;0,23;0,13;0;300;1,501;0,13;83,33;1,45;15;29;54;7;0,23;0,13;0;450;1,6806;0,11;33,33;0,58;16;28;54;8;0,23;0,13;0;600;1,6977;0,11;33,33;0,348;16;28;56;8;0,23;0,13;0;750;1,7609;0,11;33,33;0,058;17;27;56;8;0,23;0,13;0;900;1,7559;0,11;33,33;0;16;26;56;8;0,23;0,13;0;1050;1,859;0,11;33,33;0;16;25;59;8;0,23;0,13;0;1200;1,859;0,11;33,33;0;16;25;59;8;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3063;;;soil3063;;;8;A;95;0,5;0,5;;150;1,4737;0,1;99;1,972;15;31;52;8;0,23;0,13;0;300;1,51;0,13;83,33;1,45;16;30;54;8;0,23;0,13;0;450;1,6657;0,11;33,33;0,87;16;29;53;8;0,23;0,13;0;600;1,6876;0,11;33,33;0,696;17;29;56;8;0,23;0,13;0;750;1,7027;0,11;33,33;0,174;17;27;56;9;0,23;0,13;0;900;1,6987;0,11;33,33;0,174;16;27;57;9;0,23;0,13;0;1050;1,86;0,11;33,33;0;16;25;60;9;0,23;0,13;0;1200;1,86;0,11;33,33;0;16;24;60;9;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3075;;;soil3075;;;8;B;96;0,5;0,5;;150;1,4672;0,1;99;1,624;15;28;59;12;0,23;0,13;0;300;1,4737;0,13;83,33;1,682;15;28;57;12;0,23;0,13;0;450;1,6977;0,11;33,33;0,406;16;28;56;13;0,23;0,13;0;600;1,7027;0,11;33,33;0,348;17;27;56;13;0,23;0,13;0;750;1,7194;0,11;33,33;0,29;17;27;56;13;0,23;0,13;0;900;1,7254;0,11;33,33;0,174;18;27;57;13;0,23;0,13;0;1050;1,7972;0,11;33,33;0;18;26;58;13;0,23;0,13;0;1200;1,7962;0,11;33,33;0;18;25;57;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3094;;;soil3094;;;8;D;97;0,5;0,5;;150;1,4582;0,1;99;1,74;14;28;56;13;0,23;0,13;0;300;1,4803;0,13;83,33;1,624;15;28;57;13;0,23;0,13;0;450;1,6957;0,11;33,33;0,348;16;30;54;13;0,23;0,13;0;600;1,6997;0,11;33,33;0,29;17;30;53;13;0,23;0,13;0;750;1,7214;0,11;33,33;0;18;29;53;13;0,23;0,13;0;900;1,7234;0,11;33,33;0,058;18;29;55;13;0,23;0,13;0;1050;1,864;0,11;33,33;0;18;28;54;14;0,23;0,13;0;1200;1,859;0,11;33,33;0;17;29;54;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3095;;;soil3095;;;8;B;90;0,5;0,5;;150;1,4672;0,1;99;1,682;15;29;58;12;0,23;0,13;0;300;1,4803;0,13;83,33;1,624;15;29;56;12;0,23;0,13;0;450;1,6836;0,11;33,33;0,29;16;29;57;12;0,23;0,13;0;600;1,6977;0,11;33,33;0,232;16;28;56;12;0,23;0,13;0;750;1,86;0,11;33,33;0,232;17;28;55;12;0,23;0,13;0;900;1,7912;0,11;33,33;0,232;17;26;57;12;0,23;0,13;0;1050;1,863;0,11;33,33;0,058;17;25;58;12;0,23;0,13;0;1200;1,863;0,11;33,33;0,058;17;25;58;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3096;;;soil3096;;;8;A;95;0,5;0,5;;150;1,4647;0,1;99;1,74;14;28;58;12;0,23;0,13;0;300;1,4647;0,13;83,33;1,682;14;27;57;12;0,23;0,13;0;450;1,6947;0,11;33,33;0;15;27;58;12;0,23;0,13;0;600;1,7164;0,11;33,33;0;16;28;58;12;0,23;0,13;0;750;1,7154;0,11;33,33;0;16;27;57;12;0,23;0,13;0;900;1,7164;0,11;33,33;0;16;26;58;12;0,23;0,13;0;1050;1,7882;0,11;33,33;0;16;25;59;12;0,23;0,13;0;1200;1,7882;0,11;33,33;0;16;25;59;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3127;;;soil3127;;;8;A;117;0,5;0,5;;150;1,4647;0,1;99;1,74;14;27;59;7;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;27;59;7;0,23;0,13;0;450;1,6957;0,11;33,33;0,406;15;26;59;7;0,23;0,13;0;600;1,7007;0,11;33,33;0,348;16;25;59;7;0,23;0,13;0;750;1,7007;0,11;33,33;0;16;27;59;7;0,23;0,13;0;900;1,7114;0,11;33,33;0;15;27;58;7;0,23;0,13;0;1050;1,853;0,11;33,33;0;15;27;58;7;0,23;0,13;0;1200;1,854;0,11;33,33;0;15;26;59;7;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3198;;;soil3198;;;8;B;114;0,5;0,5;;150;1,4338;0,1;99;1,74;12;27;61;8;0,23;0,13;0;300;1,4275;0,13;83,33;1,856;12;27;61;8;0,23;0,13;0;450;1,6897;0,11;33,33;0,348;14;28;58;7;0,23;0,13;0;600;1,6877;0,11;33,33;0,348;14;28;56;7;0,23;0,13;0;750;1,6877;0,11;33,33;0,29;14;28;56;7;0,23;0,13;0;900;1,7064;0,11;33,33;0,29;14;28;58;8;0,23;0,13;0;1050;1,848;0,11;33,33;0;14;27;58;8;0,23;0,13;0;1200;1,848;0,11;33,33;0;14;27;58;8;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3202;;;soil3202;;;8;D;98;0,5;0,5;;150;1,4647;0,1;99;1,682;14;28;58;11;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;28;58;11;0,23;0,13;0;450;1,6887;0,11;33,33;0,348;14;29;57;11;0,23;0,13;0;600;1,6927;0,11;33,33;0,29;15;29;56;11;0,23;0,13;0;750;1,6917;0,11;33,33;0,232;15;28;55;11;0,23;0,13;0;900;1,6937;0,11;33,33;0,232;15;28;57;11;0,23;0,13;0;1050;1,853;0,11;33,33;0;15;27;58;11;0,23;0,13;0;1200;1,854;0,11;33,33;0;15;26;59;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3217;;;soil3217;;;8;A;116;0,5;0,5;;150;1,4338;0,1;99;1,624;12;29;59;7;0,23;0,13;0;300;1,4402;0,13;83,33;1,74;12;29;59;7;0,23;0,13;0;450;1,6857;0,11;33,33;0,29;13;28;59;7;0,23;0,13;0;600;1,6857;0,11;33,33;0,29;13;28;59;7;0,23;0,13;0;750;1,6867;0,11;33,33;0,29;13;27;60;7;0,23;0,13;0;900;1,7014;0,11;33,33;0,232;12;25;63;7;0,23;0,13;0;1050;1,839;0,11;33,33;0;11;25;64;8;0,23;0,13;0;1200;1,839;0,11;33,33;0;11;25;64;8;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3218;;;soil3218;;;8;B;94;0,5;0,5;;150;1,4983;0,1;99;1,798;17;31;54;13;0,23;0,13;0;300;1,5051;0,13;83,33;1,566;17;30;53;13;0,23;0,13;0;450;1,7057;0,11;33,33;0,464;18;30;54;13;0,23;0,13;0;600;1,7107;0,11;33,33;0,348;19;27;54;13;0,23;0,13;0;750;1,7057;0,11;33,33;0,232;18;26;54;13;0,23;0,13;0;900;1,7204;0,11;33,33;0,058;17;26;57;13;0,23;0,13;0;1050;1,856;0,11;33,33;0;16;26;56;13;0,23;0,13;0;1200;1,858;0,11;33,33;0;16;26;58;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3229;;;soil3229;;;8;A;90;0,5;0,5;;150;1,4492;0,1;99;1,74;13;25;62;14;0,23;0,13;0;300;1,4557;0,13;83,33;1,682;13;25;62;14;0,23;0,13;0;450;1,6927;0,11;33,33;0,348;14;25;61;15;0,23;0,13;0;600;1,6977;0,11;33,33;0,29;15;24;61;15;0,23;0,13;0;750;1,7027;0,11;33,33;0,29;16;24;61;15;0,23;0,13;0;900;1,7204;0,11;33,33;0,174;16;24;62;15;0,23;0,13;0;1050;1,862;0,11;33,33;0;16;22;62;15;0,23;0,13;0;1200;1,862;0,11;33,33;0;16;22;62;15;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3231;;;soil3231;;;8;C;81;0,5;0,5;;150;1,4557;0,1;99;1,682;13;28;57;10;0,23;0,13;0;300;1,4691;0,13;83,33;1,566;13;28;57;10;0,23;0,13;0;450;1,6887;0,11;33,33;0,522;14;29;57;10;0,23;0,13;0;600;1,6887;0,11;33,33;0,348;14;29;57;11;0,23;0,13;0;750;1,851;0,11;33,33;0;15;29;56;11;0,23;0,13;0;900;1,845;0,11;33,33;0,058;14;29;55;11;0,23;0,13;0;1050;1,847;0,11;33,33;0;14;29;57;10;0,23;0,13;0;1200;1,847;0,11;33,33;0;14;29;57;10;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3232;;;soil3232;;;8;B;86;0,5;0,5;;150;1,4647;0,1;99;1,682;14;27;59;9;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;27;59;10;0,23;0,13;0;450;1,6356;0,11;33,33;0,29;14;28;58;10;0,23;0,13;0;600;1,6726;0,11;33,33;0,29;14;28;56;10;0,23;0,13;0;750;1,853;0,11;33,33;0,29;15;29;58;10;0,23;0,13;0;900;1,7772;0,11;33,33;0,29;14;28;58;10;0,23;0,13;0;1050;1,849;0,11;33,33;0;14;27;59;10;0,23;0,13;0;1200;1,849;0,11;33,33;0;14;27;59;10;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3253;;;soil3253;;;8;A;98;0,5;0,5;;150;1,4762;0,1;99;1,798;16;32;54;13;0,23;0,13;0;300;1,4827;0,13;83,33;1,682;16;31;53;13;0,23;0,13;0;450;1,7007;0,11;33,33;0,522;17;29;54;14;0,23;0,13;0;600;1,7067;0,11;33,33;0,348;18;27;55;14;0,23;0,13;0;750;1,7067;0,11;33,33;0;18;27;55;14;0,23;0,13;0;900;1,7194;0,11;33,33;0;17;27;56;14;0,23;0,13;0;1050;1,862;0,11;33,33;0;17;26;57;14;0,23;0,13;0;1200;1,861;0,11;33,33;0;17;25;56;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3257;;;soil3257;;;8;C;96;0,5;0,5;;150;1,4917;0,1;99;1,798;17;31;52;13;0,23;0,13;0;300;1,4983;0,13;83,33;1,624;17;30;53;13;0,23;0,13;0;450;1,7047;0,11;33,33;0,348;18;29;53;13;0,23;0,13;0;600;1,7107;0,11;33,33;0,29;19;27;54;13;0,23;0,13;0;750;1,7274;0,11;33,33;0;19;27;54;13;0,23;0,13;0;900;1,7234;0,11;33,33;0;18;27;55;13;0,23;0,13;0;1050;1,861;0,11;33,33;0;17;27;56;13;0,23;0,13;0;1200;1,866;0,11;33,33;0;18;26;56;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3285;;;soil3285;;;8;A;94;0,5;0,5;;150;1,4647;0,1;99;1,682;14;30;56;12;0,23;0,13;0;300;1,4781;0,13;83,33;1,566;14;30;54;12;0,23;0,13;0;450;1,6907;0,11;33,33;0,29;15;31;54;12;0,23;0,13;0;600;1,6887;0,11;33,33;0,29;15;31;52;12;0,23;0,13;0;750;1,6947;0,11;33,33;0,29;16;31;53;12;0,23;0,13;0;900;1,7144;0,11;33,33;0,29;16;30;56;12;0,23;0,13;0;1050;1,855;0,11;33,33;0;16;29;55;12;0,23;0,13;0;1200;1,851;0,11;33,33;0;15;29;56;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3286;;;soil3286;;;8;D;91;0,5;0,5;;150;1,4647;0,1;99;1,856;14;30;56;13;0,23;0,13;0;300;1,4781;0,13;83,33;1,566;14;30;56;13;0,23;0,13;0;450;1,6907;0,11;33,33;3,828;15;31;54;14;0,23;0,13;0;600;1,6887;0,11;33,33;5,51;15;31;52;14;0,23;0,13;0;750;1,6947;0,11;33,33;14,5;16;31;53;14;0,23;0,13;0;900;1,6977;0,11;33,33;15,312;16;30;56;13;0,23;0,13;0;1050;1,85;0,11;33,33;14,848;15;30;55;13;0,23;0,13;0;1200;1,851;0,11;33,33;11,6;15;29;56;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3291;;;soil3291;;;8;B;96;0,5;0,5;;150;1,4983;0,1;99;1,74;17;36;46;12;0,23;0,13;0;300;1,5499;0,13;83,33;1,276;18;36;46;12;0,23;0,13;0;450;1,6351;0,11;33,33;0,348;18;33;49;12;0,23;0,13;0;600;1,6787;0,11;33,33;0,29;18;26;56;13;0,23;0,13;0;750;1,7027;0,11;33,33;0,232;16;23;61;13;0,23;0,13;0;900;1,6847;0,11;33,33;0,232;11;21;68;13;0,23;0,13;0;1050;1,84;0,11;33,33;0;10;20;70;12;0,23;0,13;0;1200;1,845;0,11;33,33;0;11;19;70;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302;;;soil3302;;;8;A;104;0,5;0,5;;150;1,4428;0,1;99;1,74;13;23;62;7;0,23;0,13;0;300;1,4492;0,13;83,33;1,74;13;24;63;7;0,23;0,13;0;450;1,7094;0,11;33,33;0,348;14;25;61;7;0,23;0,13;0;600;1,7094;0,11;33,33;0,29;14;25;61;7;0,23;0,13;0;750;1,7134;0,11;33,33;0,29;15;25;60;7;0,23;0,13;0;900;1,7084;0,11;33,33;0,232;14;26;60;7;0,23;0,13;0;1050;1,85;0,11;33,33;0;14;28;60;7;0,23;0,13;0;1200;1,848;0,11;33,33;0;14;28;58;7;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3308;;;soil3308;;;8;A;93;0,5;0,5;;150;1,4762;0,1;99;1,74;16;30;56;9;0,23;0,13;0;300;1,4961;0,13;83,33;1,566;16;30;56;9;0,23;0,13;0;450;1,6517;0,11;33,33;0,406;16;30;52;10;0,23;0,13;0;600;1,6997;0,11;33,33;0,348;17;30;53;10;0,23;0,13;0;750;1,7164;0,11;33,33;0;17;30;53;10;0,23;0,13;0;900;1,7174;0,11;33,33;0;17;29;54;10;0,23;0,13;0;1050;1,861;0,11;33,33;0;17;29;56;10;0,23;0,13;0;1200;1,862;0,11;33,33;0;17;28;57;10;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3335;;;soil3335;;;8;C;98;0,5;0,5;;150;1,4698;0,1;99;1,74;16;28;56;7;0,23;0,13;0;300;1,4893;0,13;83,33;1,624;16;28;56;7;0,23;0,13;0;450;1,6787;0,11;33,33;0,29;18;28;56;8;0,23;0,13;0;600;1,7067;0,11;33,33;0,29;18;27;55;8;0,23;0,13;0;750;1,7077;0,11;33,33;0,232;18;26;56;8;0,23;0,13;0;900;1,7017;0,11;33,33;0,232;17;26;55;8;0,23;0,13;0;1050;1,863;0,11;33,33;0;17;25;58;8;0,23;0,13;0;1200;1,863;0,11;33,33;0;17;25;58;8;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3340;;;soil3340;;;8;A;86;0,5;0,5;;150;1,4492;0,1;99;1,624;13;27;60;12;0,23;0,13;0;300;1,4557;0,13;83,33;1,682;13;27;60;12;0,23;0,13;0;450;1,7134;0,11;33,33;0,406;15;27;60;12;0,23;0,13;0;600;1,7164;0,11;33,33;0,348;16;26;58;12;0,23;0,13;0;750;1,7194;0,11;33,33;0,29;17;25;56;12;0,23;0,13;0;900;1,7274;0,11;33,33;0,058;18;24;59;12;0,23;0,13;0;1050;1,87;0,11;33,33;0;18;24;60;13;0,23;0,13;0;1200;1,863;0,11;33,33;0;17;25;58;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3345;;;soil3345;;;8;B;88;0,5;0,5;;150;1,4518;0,1;99;1,74;14;26;60;10;0,23;0,13;0;300;1,4582;0,13;83,33;1,74;14;26;62;10;0,23;0,13;0;450;1,7274;0,11;33,33;0,29;14;26;60;11;0,23;0,13;0;600;1,7364;0,11;33,33;0,29;16;25;59;11;0,23;0,13;0;750;1,7404;0,11;33,33;0,29;17;23;58;11;0,23;0,13;0;900;1,7434;0,11;33,33;0,232;17;22;61;11;0,23;0,13;0;1050;1,866;0,11;33,33;0;17;22;61;11;0,23;0,13;0;1200;1,866;0,11;33,33;0;17;22;61;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3357;;;soil3357;;;8;A;78;0,5;0,5;;150;1,4582;0,1;99;1,74;14;29;57;12;0,23;0,13;0;300;1,4647;0,13;83,33;1,682;14;29;57;12;0,23;0,13;0;450;1,7084;0,11;33,33;0,29;15;29;55;12;0,23;0,13;0;600;1,7184;0,11;33,33;0,29;17;28;55;12;0,23;0,13;0;750;1,7424;0,11;33,33;0;18;27;55;12;0,23;0,13;0;900;1,7444;0,11;33,33;0;18;26;57;12;0,23;0,13;0;1050;1,867;0,11;33,33;0;18;25;57;12;0,23;0,13;0;1200;1,867;0,11;33,33;0;18;26;57;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3364;;;soil3364;;;8;B;90;0,5;0,5;;150;1,4672;0,1;99;1,74;15;25;60;13;0,23;0,13;0;300;1,4737;0,13;83,33;1,682;15;26;59;13;0,23;0,13;0;450;1,7007;0,11;33,33;0,29;16;25;59;14;0,23;0,13;0;600;1,7224;0,11;33,33;0,29;17;24;59;14;0,23;0,13;0;750;1,869;0,11;33,33;0,29;18;23;59;14;0,23;0,13;0;900;1,869;0,11;33,33;0,232;18;23;59;14;0,23;0,13;0;1050;1,869;0,11;33,33;0,116;18;23;59;14;0,23;0,13;0;1200;1,869;0,11;33,33;0,116;18;23;59;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3369;;;soil3369;;;8;B;94;0,5;0,5;;150;1,4737;0,1;99;1,682;15;28;57;13;0,23;0,13;0;300;1,4871;0,13;83,33;1,566;15;28;57;14;0,23;0,13;0;450;1,6987;0,11;33,33;0,232;16;27;57;14;0,23;0,13;0;600;1,7047;0,11;33,33;0,232;17;25;58;14;0,23;0,13;0;750;1,7047;0,11;33,33;0,232;17;25;58;15;0,23;0,13;0;900;1,7214;0,11;33,33;0,232;17;25;58;14;0,23;0,13;0;1050;1,863;0,11;33,33;0;17;25;58;14;0,23;0,13;0;1200;1,864;0,11;33,33;0;17;24;59;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
